CBF,ATT,PLD,Selected,Signal_Amplitude,Norm_Signal,Slope_dS_dPLD,Abs_Slope,Curve_Max_PLD,Dist_to_Max,Curve_Region,Sens_CBF,Sens_ATT
80.0,1.0,4.025,False,77.50482338768411,0.08039258492345787,-64.69297162859402,64.69297162859402,1.0,3.0250000000000004,late decay,0.968810292346042,17.898097852677495
80.0,1.5,1.525,True,698.6398353309195,0.9798525629872044,-581.6929528818655,581.6929528818655,1.4979959919839678,0.02700400801603209,near maximum,8.732997941636484,-26.23343307547657
80.0,1.5,2.025,False,460.5717653266897,0.6459586211272047,-384.1165707424516,384.1165707424516,1.4979959919839678,0.5270040080160321,post-maximum/decay,5.757147066583599,106.35929692741456
80.0,1.5,2.525,True,303.6276208264978,0.4258421684753081,-253.6484913354434,253.6484913354434,1.4979959919839678,1.027004008016032,post-maximum/decay,3.795345260331203,70.11636993410548
80.0,1.5,3.025,True,200.16366409992176,0.28073245951158565,-166.51871954629314,166.51871954629314,1.4979959919839678,1.527004008016032,late decay,2.502045801249011,46.2235599027278
80.0,1.5,3.525,False,131.95602006446236,0.18507024352613827,-109.95938527303588,109.95938527303588,1.4979959919839678,2.027004008016032,late decay,1.6494502508057707,30.472448760382065
80.0,1.5,4.025,False,86.99076982603854,0.12200582397352096,-72.61085385816205,72.61085385816205,1.4979959919839678,2.5270040080160325,late decay,1.087384622825482,20.08867632454411
80.0,2.0,1.525,True,454.20420142210156,0.8613489135510024,187.5202880449251,187.5202880449251,1.9959919839679359,-0.47099198396793596,near maximum,5.677552517776235,-461.36373564219525
80.0,2.0,2.025,False,516.9419227690657,0.980324184919427,-431.12924759124144,431.12924759124144,1.9959919839679359,0.029008016032064043,near maximum,6.461774034613285,-19.410804607851446
80.0,2.0,2.525,True,340.78911894330804,0.6462695334670194,-284.6929592512206,284.6929592512206,1.9959919839679359,0.529008016032064,post-maximum/decay,4.259863986791345,78.69803105627454
80.0,2.0,3.025,True,224.66203353764035,0.42604713452214465,-186.89922730770377,186.89922730770377,1.9959919839679359,1.029008016032064,post-maximum/decay,2.808275419220493,51.88093958907274
80.0,2.0,3.525,False,148.10634057146726,0.28086758145747187,-123.41750043932916,123.41750043932916,1.9959919839679359,1.529008016032064,late decay,1.851329257143334,34.20202331009165
80.0,2.0,4.025,False,97.63771729501558,0.18515932140289812,-81.49781908736259,81.49781908736259,1.9959919839679359,2.0290080160320647,late decay,1.2204714661876892,22.547363401074847
80.0,2.5,1.525,True,249.93854637405704,0.64049819659715,210.4712133002613,210.4712133002613,2.501002004008016,-0.976002004008016,arrival/transition,3.1242318296757077,-361.2671070834679
80.0,2.5,2.025,False,336.0775915414479,0.8612400704966015,138.98308427560187,138.98308427560187,2.501002004008016,-0.47600200400801596,near maximum,4.200969894268098,-341.3751185341829
80.0,2.5,2.525,True,382.49887567547927,0.9802003077345707,-319.5370121087544,319.5370121087544,2.501002004008016,0.023997995991984045,near maximum,4.781235945943479,-14.362563010345184
80.0,2.5,3.025,True,252.15879985126418,0.6461878685936074,-209.77413988885382,209.77413988885382,2.501002004008016,0.523997995991984,post-maximum/decay,3.15198499814079,58.230735545018604
80.0,2.5,3.525,False,166.23332612453495,0.42599329771953126,-138.5227770860056,138.5227770860056,2.501002004008016,1.023997995991984,post-maximum/decay,2.0779165765566887,38.388066797733416
80.0,2.5,4.025,False,109.58776267465424,0.2808320900497889,-91.47247502378377,91.47247502378377,2.501002004008016,1.5239979959919845,late decay,1.3698470334331745,25.306973347914834
80.0,3.0,1.525,True,88.25433175572934,0.30547372956201246,236.23114112043277,236.23114112043277,2.998997995991984,-1.4739979959919842,arrival/transition,1.1031791469466157,-289.6376026001478
80.0,3.0,2.025,False,184.9360803703834,0.6401171826634294,155.9934590581015,155.9934590581015,2.998997995991984,-0.9739979959919842,arrival/transition,2.311701004629782,-267.31099992385566
80.0,3.0,2.525,True,248.6726172559888,0.8607277435784602,103.00910859378928,103.00910859378928,2.998997995991984,-0.4739979959919842,near maximum,3.1084077156998546,-252.59239630530146
80.0,3.0,3.025,True,283.02094190639866,0.9796172147968103,-235.4487517150592,235.4487517150592,2.998997995991984,0.026002004008015778,near maximum,3.5377617738299705,-10.627236757753735
80.0,3.0,3.525,False,186.57890410229746,0.6458034700378528,-155.47681409293,155.47681409293,2.998997995991984,0.5260020040080158,post-maximum/decay,2.332236301278698,43.08644722876494
80.0,3.0,4.025,False,123.00039432250668,0.42573988657338724,-102.66794597298212,102.66794597298212,2.998997995991984,1.0260020040080162,post-maximum/decay,1.5375049290313214,28.40433662418903
90.0,0.5,1.525,True,623.9028663070648,0.6456485257597401,-519.4663720280441,519.4663720280441,1.0,0.5249999999999999,post-maximum/decay,6.9322540700785,144.07715628062874
90.0,0.5,2.025,False,411.3021187681326,0.4256377410098385,-343.025715630356,343.025715630356,1.0,1.025,post-maximum/decay,4.5700235418681245,94.98151530393045
90.0,0.5,2.525,True,271.1470679794815,0.2805976926204192,-226.514453908414,226.514453908414,1.0,1.525,late decay,3.0127451997720414,62.61567400635556
90.0,0.5,3.025,True,178.75116397179596,0.18498139971587557,-148.70538604415924,148.70538604415924,1.0,2.025,late decay,1.98612404413106,41.278796392374204
90.0,0.5,3.525,False,117.84002998582959,0.12194725452405396,-98.19648433976909,98.19648433976909,1.0,2.525,late decay,1.3093336665092181,27.212659747625167
90.0,0.5,4.025,False,77.68493563069744,0.0803925849236512,-64.84331061032753,64.84331061032753,1.0,3.0250000000000004,late decay,0.8631659514521957,17.939690961454318
90.0,1.0,1.525,True,700.2633934825262,0.6456485258325989,-583.0447400082776,583.0447400082776,1.0,0.5249999999999999,post-maximum/decay,7.780704372028026,161.7110031527386
90.0,1.0,2.025,False,461.64208082572185,0.42563774105786994,-385.0092132143727,385.0092132143727,1.0,1.025,post-maximum/decay,5.129356453619096,106.60646362875866
90.0,1.0,2.525,True,304.33321629059304,0.28059769265208345,-254.23794108469156,254.23794108469156,1.0,1.525,late decay,3.381480181006566,70.27931226606427
90.0,1.0,3.025,True,200.62882129833855,0.18498139973674996,-166.90568978595365,166.90568978595365,1.0,2.025,late decay,2.229209125537082,46.33097810833419
90.0,1.0,3.525,False,132.26267058908894,0.12194725453781526,-110.21491816320122,110.21491816320122,1.0,2.525,late decay,1.4695852287676416,30.54326320594072
90.0,1.0,4.025,False,87.19292631114462,0.08039258493272318,-72.77959308216941,72.77959308216941,1.0,3.0250000000000004,late decay,0.968810292346042,20.135360084262146
90.0,1.5,1.525,True,785.9698147472843,0.9798525631398997,-654.4045719920978,654.4045719920978,1.4979959919839678,0.02700400801603209,near maximum,8.732997941636484,-29.512612209910003
90.0,1.5,2.025,False,518.1432359925258,0.6459586212278676,-432.1311420852653,432.1311420852653,1.4979959919839678,0.5270040080160321,post-maximum/decay,5.757147066583627,119.6542090433411
90.0,1.5,2.525,True,341.5810734298099,0.4258421685416692,-285.35455275236745,285.35455275236745,1.4979959919839678,1.027004008016032,post-maximum/decay,3.7953452603312314,78.88091617586895
90.0,1.5,3.025,True,225.18412211241196,0.28073245955533355,-187.33355948957978,187.33355948957978,1.4979959919839678,1.527004008016032,late decay,2.502045801249025,52.00150489056881
90.0,1.5,3.525,False,148.45052257252016,0.18507024355497873,-123.70430843216491,123.70430843216491,1.4979959919839678,2.027004008016032,late decay,1.6494502508057707,34.28150485543
90.0,1.5,4.025,False,97.86461605429335,0.12200582399253374,-81.6872105904331,81.6872105904331,1.4979959919839678,2.5270040080160325,late decay,1.087384622825482,22.59976086511216
90.0,2.0,1.525,True,510.97972659986414,0.8613489137324973,210.96032405054575,210.96032405054575,1.9959919839679359,-0.47099198396793596,near maximum,5.677552517776235,-519.0342025974695
90.0,2.0,2.025,False,581.5596631151989,0.9803241851259914,-485.0204035401475,485.0204035401475,1.9959919839679359,0.029008016032064043,near maximum,6.461774034613256,-21.837155183832238
90.0,2.0,2.525,True,383.38775881122143,0.646269533603195,-320.2795791576282,320.2795791576282,1.9959919839679359,0.529008016032064,post-maximum/decay,4.259863986791316,88.53528493830936
90.0,2.0,3.025,True,252.74478772984534,0.4260471346119171,-210.26163072117197,210.26163072117197,1.9959919839679359,1.029008016032064,post-maximum/decay,2.808275419220493,58.36605703770687
90.0,2.0,3.525,False,166.61963314290062,0.28086758151665353,-138.84468799424576,138.84468799424576,1.9959919839679359,1.529008016032064,late decay,1.851329257143334,38.47727622385321
90.0,2.0,4.025,False,109.8424319568925,0.18515932144191308,-91.68504647328155,91.68504647328155,1.9959919839679359,2.0290080160320647,late decay,1.2204714661876892,25.365783826209167
90.0,2.5,1.525,True,281.1808646708141,0.6404981967795228,236.78011496279942,236.78011496279942,2.501002004008016,-0.976002004008016,arrival/transition,3.124231829675722,-406.42549546890166
90.0,2.5,2.025,False,378.0872904841288,0.8612400707418274,156.35596981005438,156.35596981005438,2.501002004008016,-0.47600200400801596,near maximum,4.200969894268127,-384.0470083509564
90.0,2.5,2.525,True,430.3112351349141,0.9802003080136689,-359.4791386223478,359.4791386223478,2.501002004008016,0.023997995991984045,near maximum,4.781235945943479,-16.157883386638332
90.0,2.5,3.025,True,283.67864983267214,0.6461878687776003,-235.99590737496328,235.99590737496328,2.501002004008016,0.523997995991984,post-maximum/decay,3.1519849981408186,65.5095774881454
90.0,2.5,3.525,False,187.01249189010176,0.42599329784082673,-155.83812422175833,155.83812422175833,2.501002004008016,1.023997995991984,post-maximum/decay,2.0779165765566887,43.186575147449844
90.0,2.5,4.025,False,123.286233008986,0.28083209012975185,-102.90653440175629,102.90653440175629,2.501002004008016,1.5239979959919845,late decay,1.3698470334331745,28.47034501640394
90.0,3.0,1.525,True,99.2861232251955,0.3054737296794939,265.7600337604872,265.7600337604872,2.998997995991984,-1.4739979959919842,arrival/transition,1.1031791469466086,-325.8423029251662
90.0,3.0,2.025,False,208.0530904166813,0.6401171829096105,175.4926414403617,175.4926414403617,2.998997995991984,-0.9739979959919842,arrival/transition,2.311701004629782,-300.7248749143375
90.0,3.0,2.525,True,279.7566944129874,0.8607277439094854,115.8852471680184,115.8852471680184,2.998997995991984,-0.4739979959919842,near maximum,3.1084077156998546,-284.16644584346443
90.0,3.0,3.025,True,318.3985596446985,0.9796172151735589,-264.87984567944295,264.87984567944295,2.998997995991984,0.026002004008015778,near maximum,3.5377617738299705,-11.955641352473094
90.0,3.0,3.525,False,209.9012671150846,0.6458034702862208,-174.91141585454534,174.91141585454534,2.998997995991984,0.5260020040080158,post-maximum/decay,2.332236301278712,48.47225313236095
90.0,3.0,4.025,False,138.37544361282,0.4257398867371215,-115.50143921960444,115.50143921960444,2.998997995991984,1.0260020040080162,post-maximum/decay,1.5375049290313285,31.954878702212568
